"state","account.length","international.plan","voice.mail.plan","number.vmail.messages","total.day.calls","total.day.charge","total.eve.calls","total.eve.charge","total.night.calls","total.night.charge","total.intl.calls","total.intl.charge","number.customer.service.calls","Churn"
"35",37.8825359453269,"1","1",-7.92509957289576,101.378929307727,20.0619366561836,99.8948932415959,21.5617590663981,116.016302421964,9.46320095228031,1.47500341414388,3.52039860282548,1.42913388032731,"1"
"32",69.4074399256855,"1","1",-11.4283535876459,129.699783224357,36.9668332240441,140.127635571439,18.5981368471889,105.875401609888,11.8079967132288,2.57677516734745,2.30472512558681,0.634330266500923,"1"
"48",123.762181895319,"1","1",-3.64906212081613,104.789816062507,22.2129622616805,127.178074707444,17.3664977439078,82.8327376760698,9.70977879838547,12.833222099402,2.85646422297925,0.652681110783387,"1"
"20",99.2577395370116,"1","2",17.7516684248546,93.6441906970377,40.6905563068406,83.8659967580986,17.1036954723117,85.9149551914852,12.8284731198069,4.83127430637165,3.59857476997587,1.8083602926454,"1"
"6",148.144407412792,"2","1",6.02480853533718,121.469935771129,45.4525857465947,129.885991565524,20.0051328913632,91.6655146852308,4.00668534189155,0.825207664128489,1.96283090765003,1.04626504794727,"1"
"46",79.2410078916246,"1","1",-11.6316845301926,122.265032106351,29.718997035799,111.713322163792,18.2876397889505,104.485678484716,8.39222769795654,3.58121976632232,3.32416068401928,-0.970819178114448,"1"
"25",163.87948638619,"1","1",-13.2660075479094,99.7049578461969,34.3654887147371,116.877090741058,16.0935234826362,94.7538468323226,6.90435405566964,0.749100155418964,3.89038192290595,1.67887162270501,"1"
"44",105.152268607573,"1","2",44.4338473277695,108.46286176635,28.7682350650714,97.3836499130547,23.7591756817452,114.841593804888,8.57260628740076,5.42349358686171,2.11943129807086,-0.163704242799142,"1"
"29",66.6174965034917,"1","2",48.0433220961641,60.2269233212285,24.9024622120787,120.796174576023,12.1122450013096,75.6466966470851,2.15589377697624,2.71474547204724,2.64399817688872,1.49128183132585,"1"
"2",49.2457305404337,"1","2",41.9137692048007,78.9932328120143,41.3658045553983,149.233639141838,12.2710004889588,95.2285863638847,8.25440951574643,0.62396892234025,2.57021342936069,0.393899571562054,"1"
"33",120.461070521241,"1","1",6.10613391618812,142.222435207281,21.6668806503501,72.1148785261429,23.8241984657284,92.6369545971642,9.12719927874251,2.08906808142979,1.78344738894699,1.74578021414171,"1"
"50",12.355931059523,"1","1",-3.95942811384485,136.313050962164,22.3257174802132,64.7705438198216,23.2745014585641,102.733208496087,10.4048702455616,3.21672251963906,2.61053700155684,0.925895530524322,"1"
"38",53.1551229834666,"1","1",3.75532121656183,67.0717716078945,26.1548058003715,78.6485429285858,18.3263465283517,158.081350422218,7.54088527032242,4.68757144943192,2.37935983169985,1.67878277981719,"1"
"26",144.862390926496,"1","1",-7.91522343378584,41.3138037669961,11.0248972242123,112.739312016466,14.0217647077999,37.8147718979995,13.66246711292,0.596945120507288,3.60936246524238,0.200168127044728,"1"
"25",17.0529642352694,"1","1",-7.73288014095373,128.931226089185,27.6271736636238,78.5866061755674,21.0958453318186,116.668508218866,14.6228310461502,8.08462989309515,3.00259714229722,2.38606248094651,"1"
"21",77.9464090383584,"1","2",33.2257993722412,103.623549017697,25.5643126797586,73.5480766396929,24.9705935902252,113.396021528122,8.24058175653589,4.75414582333297,3.4851713025284,0.742127871080171,"1"
"20",167.730971480377,"1","1",-9.43810392274393,118.382929213806,39.4731850033011,128.055432425962,24.390769618383,71.6722408202722,14.6102492698509,-1.73566818020602,2.27613655883533,0.78474690871449,"1"
"21",72.9612191756164,"1","2",27.8674572789504,104.229508964579,38.0906634100081,94.3405016534068,14.0593425802442,84.8963161027493,10.471224199236,4.85494571929374,3.2963656811604,0.178547040094908,"1"
"11",80.7441839463327,"1","1",-9.04758901193368,75.0877186585789,31.7040197094974,97.1928121557108,20.1505990370296,112.94127840167,8.31865379798548,3.39210368773171,2.74005716577687,3.86484986804163,"1"
"23",24.2090500561957,"1","1",0.948060596435216,77.3436563658734,34.9747292658306,114.956525223296,10.9002437018643,155.318880116747,7.89587775237371,7.84530478905791,1.32743017743266,1.40044861188523,"1"
"31",50.5935359036388,"1","1",5.88836203576476,95.6006442636629,29.7101999778851,87.864436251154,25.9777063593334,119.458419700253,10.666061970758,2.53217326144978,3.39567210725805,0.606088641269592,"1"
"49",133.699585995851,"1","2",44.5508299171082,130.160677085752,14.6561370751595,136.946810418323,10.5265829883559,100.606789113019,6.63713402358912,4.23261210860403,2.51098084456599,0.217493202851376,"1"
"43",73.3885461664768,"1","1",-7.29085533219992,113.741585804706,21.5140463853737,132.409108551905,14.5716080293053,121.759630598651,10.492453868834,8.45932803577435,2.2541272665234,-0.409842695024247,"1"
"51",72.746253980824,"1","2",34.1348873708112,79.2102465695014,21.1502687444521,90.3768493144327,15.2399435383235,70.4395635960606,8.38104660568072,4.05054179142818,3.08080519842749,1.34195864576021,"1"
"33",110.676391181059,"1","1",0.24936779661479,83.7153474877091,44.5548318801517,112.139303325029,19.1461440783943,92.819617727579,7.39017300668528,10.1593507909274,2.80463758297457,0.879522256737719,"1"
"12",202.253276207705,"1","1",-1.23692980623043,69.1784030563936,23.3784399272076,129.519772297347,22.5936313533589,63.8095206850896,7.33790969795084,1.91032237144924,4.01205585716932,1.11540820880022,"1"
"4",77.5352896616264,"1","1",5.89900077866049,77.6454215969194,53.6200329444027,88.5770776343419,20.9740201590633,124.13047847779,3.85039036857365,2.84758691110397,3.19254972791806,2.37270152411502,"1"
"3",22.4836064802044,"1","1",5.92730987632343,116.13596058741,26.743467759465,72.2899358077545,19.6545143040273,91.6461299226714,10.4231971239736,1.08975006757892,2.71311093680363,-0.00614170444252078,"1"
"16",107.840482134493,"1","2",34.5286338137795,111.910571010889,26.9973323207363,131.809053369496,16.1193895274364,115.44877830838,9.09275184545986,6.41065218279855,1.55639100519912,-0.201479217378106,"1"
"38",173.290515865132,"1","2",28.5401319372845,121.936828267146,38.9543780785145,101.844787615644,21.7407209255471,91.9546543113856,10.2687569685751,5.71806648323405,3.18186145349797,2.39976100497698,"1"
"23",63.206274534373,"1","2",42.1951015809233,85.349804871329,42.6267813820684,83.697503396979,13.1690560014702,140.505836094345,11.3181983492034,6.51732969745055,1.3638618838435,1.42902771322042,"1"
"43",184.329205077068,"1","2",20.9190428412588,119.765096240079,47.8911305376111,79.3851231613159,15.1003394023655,107.100686776237,7.99243218706686,5.18937362806385,2.02842145306871,1.67162911871998,"1"
"33",121.305203485389,"1","2",22.5361776191047,132.157626310893,25.5997850410375,156.324878615582,23.5042237717415,105.758907278053,11.1092003044087,3.22771747176026,2.7206110601055,1.76190174664263,"1"
"14",132.525763824303,"1","1",11.6638341340519,81.9509392948295,3.98892724061747,123.157369903517,16.9797227086694,133.3241269084,7.41815975280738,3.81448655400097,3.1828293231083,0.721520039303131,"1"
"50",13.5929775136492,"1","1",4.50580998491555,40.5261142891092,49.6247141505352,112.368626643475,16.788884885794,109.361455626645,7.39518928903302,2.74390926713499,2.3111674805854,1.40479622987614,"1"
"50",31.4019631315404,"1","2",22.6797344872144,109.747496054525,29.9141228905487,77.4824009678293,8.36348896944006,86.042250048578,7.15844110552123,4.06672633465666,1.11863373039033,2.38003032280446,"1"
"23",84.3378259297238,"1","2",18.9149560183711,111.0881393933,29.9131741927516,90.9455619949453,22.5168884612234,126.171313824154,10.144536035528,4.99321338105494,2.53592268794825,-0.424404511572742,"1"
"9",112.778784385753,"1","1",-7.80509260580528,108.536361607193,40.2461179799215,102.63071289439,17.4563553801087,117.516662188752,13.104969090505,-1.07013255778164,4.6202232251108,1.64297043568037,"1"
"42",70.7602627266648,"1","1",-6.45138336876809,115.021978748131,28.0646911674876,128.269698141904,17.2311241641911,103.260104244734,11.357401755261,5.81634522426556,2.56683709676341,2.41558958636373,"1"
"31",145.784442395646,"1","1",9.26555857552674,84.7946109301974,37.9608857953235,70.9205130143454,18.4844815005691,67.2494273655354,11.4747909019546,5.62505424401379,1.35704746120269,0.622739387520955,"1"
"2",56.7873659228102,"1","2",39.6812327600261,100.473910571414,21.0392659825367,110.784845597496,13.9323393374279,75.4024433695507,4.24450853780971,4.66698517296471,2.07635771457347,1.68620295323678,"1"
"15",72.5103884554834,"1","2",32.6362454669168,105.659160048874,45.8472405153371,78.9363653681228,10.8599021219208,65.0405086618391,8.56376203515845,5.09234743719069,3.91236221513951,0.188282476994369,"1"
"32",88.8688054313779,"1","1",2.00571039924604,88.8608195939077,43.2536281624638,135.731422134031,21.7837391876342,102.778047296456,10.5034913004756,4.63628252584891,2.83074047231125,-0.133763410665423,"1"
"46",49.8496249510093,"1","1",3.03943895052938,126.673439439968,31.4973674003316,108.448170152043,16.6578310477582,102.899026882166,7.05247510064,4.9789200776465,3.84195110601536,-0.493707729724653,"1"
"12",155.493159126639,"1","2",19.7562975085598,104.422473814448,20.9951917615998,66.0447964015626,18.2453089021546,81.4349926752688,9.48048698003949,3.53955871889096,1.21483647836187,0.502209550694086,"1"
"43",82.7304297783451,"1","1",-9.14513027651453,111.562675058516,31.4119937640896,120.761531182176,14.8817465305342,90.5931982675595,10.0744743808269,9.10436768694361,2.87573693371444,1.67201034247319,"1"
"32",94.967424308891,"1","1",-8.82858263712644,117.662276526342,42.1012283668638,81.613088997596,8.86218248469683,86.1840907325294,13.8728858518618,5.01026513657748,4.35326799876849,3.64982387739636,"1"
"11",100.101834941552,"1","2",30.3236182240024,117.634392848647,30.8912747486637,126.105609318948,22.5820067802655,79.6910494176802,13.8998266081687,6.07349155030096,3.10486458516733,6.55468723834449,"1"
"17",75.7808646659026,"1","1",0.684247707427035,104.342103210568,40.6883507901601,88.435839165595,7.21168272371579,146.604366363655,6.69221153997696,2.21027820913055,2.75639730450349,0.577589918416541,"1"
"7",24.1727726534456,"1","1",0.0253649561441585,102.877958666249,22.564535720417,127.51804583506,21.6008112894755,126.261263948915,10.8246371992731,3.70962021872417,3.70734578721554,2.31254457117354,"1"
"40",21.972317962762,"1","1",-4.91313502254864,67.2058713259084,32.9769212375047,82.0279866574793,23.7827349271685,77.1694093821079,2.83221813237397,1.47387581231985,4.53445923764593,1.96812508318404,"1"
"29",113.999175894003,"1","2",38.3946088929263,120.61109007926,21.9834832808433,99.9314606130201,16.9255716773058,53.383382781381,6.99996702712678,10.5909068419469,2.83364785698265,0.52782916062251,"1"
"48",71.118763591834,"1","1",-2.23024461887808,96.3844976159748,30.607993422357,92.7084152936619,9.52133425298183,102.163529169259,7.23801645879748,5.3502428637847,3.67672580785124,1.7851712119469,"1"
"45",73.9674748328026,"1","2",4.19254533172124,104.428410349858,28.2244387468206,95.4758713879291,13.3535982973697,96.0636042643533,6.66638038531415,1.61288686693134,1.82557362999961,-0.385283045445981,"1"
"17",126.91362783597,"1","1",-3.9055275243481,106.670525028212,32.1686505627454,107.169669648641,12.8673883992423,98.5779975627095,14.3253170067293,-0.12246024620303,3.38174669209671,1.03254568283223,"1"
"44",55.81166388623,"1","1",-20.9440937799127,107.708267315895,22.9945090265965,96.5050565346884,18.1064590164477,144.853627445814,9.56420526507601,2.42636268964248,2.10955056523812,0.563380965333265,"1"
"18",93.9605398947606,"1","1",1.13956784248488,106.883612919289,14.2486193820021,81.8459046544177,11.2192873331516,81.2520245740596,8.4020063567583,4.87554298504176,4.08911291470815,1.13668327102864,"1"
"22",213.823525326425,"1","1",-6.18108174316878,70.7318946781147,37.4016576300478,138.889776075492,18.3074470908229,86.8467645665724,8.43076941767714,-0.335471434995429,3.00979306620697,3.15068242986873,"1"
"22",180.08784790383,"1","1",-14.4968952291713,97.4523272855817,38.6533601379825,80.1473585682648,21.7838275196331,94.5732092594759,9.14651627155035,8.74427979302543,2.00835676302465,2.52367348493948,"1"
"14",100.830485375064,"1","2",25.2072207310438,81.8415453536549,22.9739924584339,125.534590279798,19.762857523506,109.635926966533,7.19592900160158,3.28921596391434,2.97026886757517,1.6460661606488,"1"
"47",187.979060911598,"1","2",46.6114008978156,130.905408212461,35.9548293233125,85.4730257836471,15.7377909191275,105.345326254714,8.70910504260756,1.55152041347211,3.87982499171843,-0.153851572874073,"1"
"10",117.175738144201,"1","1",-0.542643822369973,101.628488903317,25.5013663575693,111.061222960313,16.2631767496991,69.1587943274561,8.73542475864217,4.98408923430236,2.7345425131127,0.913661216841897,"1"
"18",96.6775231037022,"1","1",0.769600426055655,99.7896783967377,30.3825819682903,82.9824206240009,10.1078631331685,52.3944392876211,13.6794593115982,2.19136904127833,3.46979630492824,2.36182884416817,"1"
"13",27.8819672285584,"1","1",7.71624562391291,101.959464268285,25.0136098370901,97.8710621736501,12.5408586118814,107.872533277862,7.87676110276845,3.56592296244197,3.29315581415522,1.63359743120465,"1"
"10",90.3056800193137,"1","1",-4.18959894600611,97.2077536730594,50.4946025376468,99.2474572603853,11.9848875290882,97.1836310465537,7.50098841301299,1.39123654921269,0.212569783596092,-0.614689533261969,"1"
"4",103.758240591436,"1","1",5.53494949662985,56.4060266533755,28.367326325629,85.0731252872646,17.2927799217953,98.8524516484032,13.2235983769607,5.01353319815251,3.09285118316171,1.30292591061679,"1"
"35",136.346332385113,"1","1",2.25620578757759,101.574696206222,22.3297735411881,60.9380921828234,21.6830374353167,114.128984452745,9.92808049964384,7.63869466960868,2.23423229071903,2.34043856885545,"1"
"7",61.6185538062561,"1","1",-9.6644471111087,64.4225166010512,21.5420877799844,140.54245677395,15.8505294181315,80.3255419871604,8.37936222475304,6.82579947520495,1.35221089669472,0.309190985091978,"1"
"26",87.6959830154225,"1","1",-7.55268114659988,119.104742457132,16.9553287237639,87.504930616336,18.3509415642366,133.837871377606,10.2491056492137,0.277689231830455,3.4616280517152,3.31339820156391,"1"
"21",54.6665376494715,"2","1",-2.20784574715326,68.5419716010034,22.3459541878477,85.4783657519072,12.8006234816694,128.132699359718,7.97760451169595,7.77611676697515,1.64110913986103,1.25789358763739,"1"
"45",137.624798802688,"1","1",-10.5375290881542,65.0296256464222,51.1993837697081,134.195750715643,11.7924447250925,108.787255786644,10.2785735957437,7.04690381691994,2.32504971759014,2.17931301001423,"1"
"44",98.1005846807289,"1","2",30.5426387120977,53.742829462938,19.4247715241375,97.0841230688762,18.3564012019525,84.1241663677901,4.55291821162348,7.63470698897236,2.57568672554437,2.05840060795349,"1"
"46",163.40785006499,"1","1",-0.188946723408251,108.73779739138,30.2242427836461,51.9169515220552,12.6426113765266,122.777506863879,9.29809465678418,3.72385225497098,3.50318699740035,5.48258629901955,"1"
"27",71.689230390677,"1","1",-6.97917638657742,81.431967908377,42.7321814305449,156.874756654335,18.7705741759712,116.750844240652,7.04630818196189,4.87107527117373,2.60720530594372,0.865785254177959,"1"
"32",136.229542600319,"1","2",33.5098688603323,117.325951152715,23.9670849472739,90.6845602868841,8.62681062748346,87.0874645489532,9.98609854520562,3.79021515508686,4.34533731746358,3.34183934560545,"1"
"21",183.096509481783,"1","1",-2.96328189648269,123.90926136376,44.9884305881889,95.6423579981412,13.9200014455779,123.679718358423,6.17397929979372,6.93694214339361,2.97776207741329,1.72965688655173,"1"
"4",100.84590916234,"1","1",-7.49007767428628,82.9957734395344,38.4550179781511,105.65854179037,15.6314816455425,106.605319522944,11.011232386032,1.42203267488232,2.75093857731178,1.21319402082699,"1"
"41",182.252152275764,"1","1",-10.6256588467323,116.680705583005,42.59419041951,83.9381028851032,12.8906396812884,115.202848698731,9.22821451123823,3.2564276828338,4.29323600874527,1.21082877981285,"1"
"40",79.3567470397352,"2","1",-16.5905689042841,81.7326247331646,30.4952870682389,99.6065281029015,30.8457960628258,88.4569621619541,16.0869698565476,4.46636339833137,2.99221730241057,4.4898929910864,"1"
